source,target
9706446,9610370
9704334,9507429
110230,9605264
302145,6136
106251,5274
6352,9806484
8288,9301280
101206,9802391
203235,9902440
9907218,9804398
107108,9803237
9904452,9510318
108071,107190
9902251,9704339
12369,6128
9710452,9305204
103279,9807443
9801391,9306309
9909268,9905536
11355,9501224
9911425,9304319
9711282,9703288
212265,9908360
9908487,9607454
103179,9706239
5133,9606302
208178,9304216
212123,7192
9902392,9808470
9610348,9610204
109253,9606337
211111,103258
9804378,9706533
102227,9708255
11094,9912329
9901258,9805384
302083,9906238
9611208,9606254
9706417,9607243
206247,103042
104028,11233
9706462,9704436
108241,9307235
9909354,9905361
101017,9906446
9907489,9801356
111042,9811501
208076,9502298
103090,8167
106050,9901278
9901293,9608376
5114,9611397
6128,9807269
9909542,9607449
206174,202058
9411339,9404308
9910481,9812472
9908373,9807501
9901257,9712223
109072,9803306
9806462,9512336
107323,3203
9712310,9502298
9711343,9501281
9711472,9609209
9910231,9902283
9904330,9802273
9710529,9701275
9809414,9408262
204136,5303
9805207,9703436
10088,3121
9903245,9509424
9711394,9504316
9507310,9407289
9906226,9803259
9909224,9907335
9407407,9308287
9909318,9403338
9505426,9410385
203272,9806428
9902275,9707354
9512364,9409433
5110,9812455
110249,9209232
205168,112247
102191,9904260
1130,9902375
9707232,9606402
9705262,9610525
9610313,9609360
3084,9807216
301243,106308
9702255,9612346
9806403,9602357
9279,9907231
9712481,9610455
4203,9411365
106338,9401308
9907318,9409381
112146,109181
9610309,9406205
9703320,9408384
9809396,9804307
103039,9802401
9712275,9703287
212124,9905410
9911314,9907438
202010,101336
11039,9901384
9811201,9802323
4036,9509242
112146,106067
11188,9907362
9606230,9805232
204069,106207
9809297,9708446
9507312,9311278
9507396,9304249
9806308,9308349
208231,9901224
201227,6041
111028,106029
109197,9903455
207220,9811261
110222,5209
207139,202124
11295,9912408
5142,9503280
9807273,9801271
112123,9211
9612223,9609522
10175,9802299
11081,9903448
101093,9350
9810400,9805303
7183,9311345
9411366,9207268
9910257,9903230
206197,2178
9905547,9610272
11120,9908360
9403337,9211260
9904468,9405218
7351,9910214
9511446,9406372
201146,9605317
111155,103048
9155,7208
9702227,9511264
9809387,9506255
210336,9812357
302038,102323
9909560,9801363
9912268,9905388
9906207,9704346
108006,9410262
207108,12222
9311248,9306248
9910275,9609210
11042,1189
9601358,9410326
3052,9902238
209256,9510309
9705409,9610402
301124,112207
9904281,9903262
9909312,9507225
7018,9507441
9811237,9609279
110234,9906523
104090,12152
9610312,9409377
203099,9909425
9510394,9207211
9908385,9807480
105245,3078
9804228,9605408
9409242,9404282
211274,9309310
9411207,9301281
5080,9907466
9601267,9501384
9511204,9310210
9908231,9808338
5139,9703278
111133,9604370
9610553,9305239
9907550,9402254
9611364,9405209
9218,9705254
205279,9710460
9906472,9705366
203204,9509213
9810280,9212278
112338,103242
9907232,9709201
105180,5154
105116,9501281
8127,9609331
9806494,9503264
112172,6047
9911410,9910488
110213,9411211
301248,9410231
210377,108085
9810309,9808296
6040,9907452
9908505,9903479
111225,9711347
9912274,9804233
9807243,9804233
9910338,9906204
205177,105188
9809397,9207232
102046,9712290
9911203,9301286
108001,106072
205301,9608401
8101,9712222
3172,9809490
102269,9503241
205337,108159
9707307,9504354
211257,9709215
106021,9905281
201096,9507353
9911347,9511454
210205,9607292
301274,109226
9806232,9801252
6051,9210235
9802415,9306332
112004,9905249
110221,9812398
9603208,9410282
9222,4123
9905291,9806324
9505396,9402283
9909320,9709424
9809390,9809251
106316,9707223
207234,202218
4092,9801271
302086,9411310
9712492,9211247
9809298,9310332
12288,9304295
204316,110213
5142,9801271
5054,9303306
212360,9805303
9809452,9704416
9906456,9808254
10334,9912391
9503216,9401202
9811305,9212250
209377,9911340
9711209,9501281
9312352,9209279
9411321,9303236
11055,9806519
112123,5292
9508293,9207279
204098,9712551
9707506,9402203
9708242,9703379
1287,9708484
105105,3219
9504420,9311326
9904469,9809481
9807349,9306309
112108,9704207
210222,208029
9908432,9609357
101336,10181
9806479,9606329
11263,9910231
105207,9903282
9502248,9308288
9609387,9301274
9809311,9802315
204319,7176
9705290,9506425
202241,4223
110130,8208
10191,9809211
9606278,9407389
5127,9803433
112236,103127
205103,9904282
9708278,9306259
5233,9904507
8163,9607215
201075,9509248
102003,101300
111341,101103
9810491,9806328
207113,112343
210031,207241
209233,108141
9905226,9701254
206088,107018
9809538,9710302
110189,9503417
9909214,9503280
112254,111042
9911542,9212226
9806446,9610451
104062,7256
3138,9912301
9609500,9406386
10296,9611433
9511409,9412265
9908209,9804398
9509433,9412373
9704441,9210242
9902260,9308351
9711328,9403306
9705406,9603412
9910243,9910242
9903218,9705337
9702201,9506454
203061,9801409
9610419,9602364
205001,9909260
9901362,9807454
211432,9603291
9609512,9406346
3197,9811444
9903472,9612253
108075,9405355
209047,9601269
104236,9912509
101336,9403384
211065,109097
9808280,9702394
103332,9607355
202106,9412375
9512380,9409287
207107,9903288
9607256,9604267
209074,206241
105099,9806455
207181,9908497
108073,9703465
9609529,9608276
7092,9903285
302123,105057
9709281,9212246
107195,9701390
10012,9908288
103141,11120
9904489,9808207
112235,9411426
301244,210408
9912234,9702404
302217,9506417
9711279,9601310
110204,9507380
9806505,9802275
302173,207157
9709239,9302210
9605266,9312296
211322,9212
9506298,9306320
104312,9910474
9605342,9209248
9710565,9710403
1298,9812397
10015,9908216
206268,108104
103061,9039
206267,108213
212094,101158
209344,9805339
9910346,9908205
205216,201089
210166,5181
9705338,9608313
9503434,9402360
212214,106098
211199,9607201
9611321,9405241
9712222,9407339
9609483,9408287
9909301,9706281
104078,9701238
211402,9906503
106177,9808270
9411257,9410322
203246,9310365
103160,9401236
204174,106176
9807234,9709388
9710314,9702433
9909443,9812463
9707495,9608475
9912241,9705344
105260,9810307
211411,104289
5307,9807227
203154,109287
9810211,9702393
9710463,9702376
210155,9501407
206003,105335
103256,9303230
209124,9707430
301097,106315
101099,9807462
103067,102147
9509371,9405431
9250,9812303
9409247,9311339
9505429,9311370
9802358,9510370
9807370,9305276
9604217,9510254
9711399,9311370
11134,3270
6319,9803299
9510287,9505245
111329,12221
9604412,9506398
10205,9907389
9612225,9212224
9812202,9507246
110104,3070
9709439,9504405
9802282,9706409
9610335,9204205
9906522,9610384
106056,9812377
9710414,9502261
9709221,9506422
206070,9909472
211236,9902204
109038,9403227
9808360,9512380
9710473,9507282
5066,9812371
9912463,9812488
9609432,9603374
204247,104288
10203,9309218
5189,2116
211126,9411342
9712422,9606386
9909482,9612264
101242,9911262
9912429,9903402
9501304,9405262
110034,109146
9507412,9502335
108228,9401356
9703239,9308266
4262,9905463
9511454,9405304
112225,9710223
9409217,9312317
212232,105064
9504399,9304307
112040,9204207
209038,9802442
211052,9905310
9909557,9402209
112318,106353
3045,9407247
202275,9512383
9605375,9411211
9909538,9805470
9705402,9602265
109258,9906549
9812245,9508274
5142,9812320
9701425,9610250
212303,9705254
207112,6069
211370,9507379
9901275,9708216
204146,9311329
9911229,9902323
9711387,9612250
9604303,9312212
209340,9912226
209287,9237
9912420,9212278
9705252,9512363
9908490,9711387
9908420,9708222
9046,9704457
9503436,9411219
9902449,9711360
212076,109119
212296,9706344
106099,9908264
9908383,9610373
9809590,9803272
2193,9607459
9604339,9211286
9505389,9303316
9801411,9711215
112089,109045
9603350,9209232
201240,9806357
105331,9610541
9606388,9511378
9911326,9403403
9904422,9512302
9806521,9606327
9612492,9508201
109079,1001
9810412,9809377
6237,9503386
7104,9806263
9611386,9402224
103174,9606399
9803445,9708302
103182,9507386
9611255,9404283
9604298,9603225
9911272,9707256
5024,9807423
110408,9511335
9810291,9808269
9703337,9311297
211458,9806494
9606247,9401226
12297,9708300
5124,9909404
105335,9503328
9708340,9502335
106253,9704448
10106,9508250
202115,9410281
9711322,9604387
201065,9410327
9907319,9905292
3097,9503418
12263,9902467
11053,9807216
9510455,9505207
204293,9404257
9702294,9512259
12085,9802391
9703377,9308337
9711355,9702220
10328,9405304
102153,10164
206079,9910432
110024,9601375
9803471,9204234
101237,9307322
207036,9612313
103195,2150
110119,9811379
202160,201080
107120,102098
8010,9807386
9707535,9502317
109154,9403364
2127,9306320
9509296,9504352
211055,9901432
3296,9904331
9811266,9807319
9809350,9304257
202255,1145
9701303,9501311
111268,9909482
206058,9302265
9707248,9601249
9906517,9603206
9908391,9907213
9812348,9808247
9910329,9402283
3329,9805438
9612332,9311214
9908404,9604387
2207,9711377
207094,5122
9905434,9512328
9609447,9303234
9606315,9605454
9501303,9402304
205062,9602208
9904210,9806294
3222,3081
202101,9712515
202272,9308330
209181,207264
203235,9711387
2153,9811272
9911406,9910498
9611304,9608306
9911517,9911323
9806360,9307369
9906341,9706476
211335,9603311
9908252,9812471
209011,3075
9902271,9806311
1136,9903420
9606421,9507363
9511309,9208248
106247,2293
9411333,9207212
9908460,9802370
9909395,9604370
9612347,9606459
9506206,9501277
203036,9504216
9502414,9412332
9803369,9506461
108173,9711396
6104,2127
9903288,9711369
9908257,9602326
9905297,9805233
10106,9509229
9910522,9811447
9712301,9605281
9509391,9405414
11312,9910282
212316,210332
9509218,9301236
9907432,9712392
302120,9602224
9604359,9506360
9303318,9211249
9508258,9308271
210005,9610543
9911221,9711224
9902328,9605288
206071,201300
7298,9405322
9801391,9609443
9904229,9402218
9607363,9605400
207168,5260
9809571,9409327
106304,2263
9910303,9812381
106218,9208213
203229,9812275
9610455,9609430
2227,9501295
9903262,9808301
9608395,9509396
9903229,9812246
9902354,9802304
203056,11014
9804337,9510304
110088,7151
208168,9805422
9906532,9802406
301101,207126
207163,205031
9171,9804233
6253,9601262
109194,9809439
2249,9507216
105005,9512396
9710277,9508291
10271,9209205
207021,106319
9504241,9409458
9807268,9606443
206045,8090
9705217,9410404
206140,9707481
9408326,9308374
106221,9710302
9806257,9602366
9810282,9807201
9906485,9903486
9705262,9407406
9504364,9209232
203131,9337
9402252,9305274
112138,9909501
212331,210181
5123,9909467
203243,9708227
3195,9903390
9904320,9707345
206254,9508386
9504327,9209279
105155,9150
9506285,9405365
9912516,9812201
211434,9708255
103105,9512396
6193,9912439
9502295,9401310
207245,9312359
9804284,9611433
9707290,9203203
107010,9506432
206127,9711246
204100,102122
204115,9901331
212357,7182
106336,1335
9808286,9504378
9510362,9308263
101033,9704389
9603432,9406256
12297,9709484
9801242,9501361
111411,9298
9603380,9410369
9901248,9211301
9905437,9308272
209135,9712298
9907502,9603290
9704447,9503464
9811223,9611433
9709285,9507414
110119,9904286
9612432,9403320
108220,9907495
9602279,9502260
9238,9808356
109047,9503275
111002,2198
108192,9607319
302141,109127
9601257,9310369
5258,9608430
9507409,9505252
9412386,9404342
103053,9401258
9810506,9703391
209175,9804398
9710504,9701218
9708222,9409244
9808293,9509306
9004,9512406
110158,4014
201068,9609381
103113,9809487
9710327,9705435
9712322,9503215
101316,9811291
211243,9902449
209364,9901222
10208,9703389
9911490,9903260
9902297,9802358
9903419,9801375
110093,101190
9805310,9803439
210048,9911422
9910433,9903302
9294,9909304
9708350,9702276
206140,9902233
204198,9604441
9701368,9612380
8198,9905443
211023,9304240
9707297,9408384
210318,9811337
9062,3011
209144,102010
9710279,9709429
207189,9310324
9809343,9705304
208229,9215
9901256,9907320
9709331,9508379
9601243,9509410
204145,111107
9909249,9901228
9403311,9208241
9505385,9205230
9912478,9606342
10271,2241
9912252,9505219
110096,9906527
9808450,9405237
202086,103242
210234,103106
9603282,9409421
9801202,9306320
112160,9907423
9610420,9404237
9811499,9506416
9711327,9411377
9912358,9607372
9609488,9505308
9612209,9610410
9805303,9312359
102182,1209
9605462,9303205
204231,9303243
11213,3160
9709360,9703359
109172,9904245
202231,201294
103173,9811518
109125,9507378
104168,9909203
11337,9412393
9802355,9704457
109076,9911406
9701309,9411229
106177,5181
9603372,9412367
205119,2082
102003,9403371
7305,9902393
102313,1130
212350,9903482
10083,6205
211378,105212
9609209,9410311
105040,12067
9411404,9307247
9703391,9612329
6319,9511323
101258,6023
9802403,9702380
9710540,9501369
9709223,9704357
104270,9801282
9602438,9505339
208160,7031
9712484,9412329
201291,102265
9806515,9304248
9808377,9707379
9806347,9802289
9607320,9210266
104115,9907428
9805367,9507379
206110,9911459
9909390,9402231
112252,9906443
205146,101311
9710394,9306320
201219,9701257
9803219,9701322
212367,9809237
9910269,9611239
102180,9512396
9706409,9701305
9810382,9512237
9607314,9405392
9601249,9207236
205031,9806219
9602326,9311214
206072,9906526
9912548,9803266
106065,9811448
9810230,9709492
8141,9206205
3168,9909434
109263,105296
110115,108205
9909232,9811378
9805395,9604443
9905279,9803479
9908524,9605398
9505385,9311214
9603391,9506313
210169,109166
9906422,9509229
210261,207365
9903533,9901439
9705250,9503381
9909318,9907432
9909256,9805209
9801264,9207241
9707472,9512348
212032,6311
12260,9401258
202269,106247
9911454,9811275
9705300,9302316
206038,204208
9902261,9809596
208209,9908385
9910438,9805389
9909504,9704207
9809240,9207266
9906503,9709342
210398,9406283
205122,205068
208115,9807241
9811495,9607359
9701356,9410279
202209,9810442
201268,9809582
9902324,9812366
9609396,9212280
2011,9709442
112105,9508359
112201,110369
203239,6328
301079,204066
109090,9905464
106116,9401219
9808287,9804451
9903284,9604387
9911321,9905397
9809529,9604440
9802304,9610477
105041,9902484
9811363,9504292
9912541,9404302
206297,201120
9809222,9502270
9906378,9509423
9602359,9411234
201119,9706344
9909565,9708395
210037,9911458
9406430,9306271
6148,9509406
12282,9706551
9711375,9411433
9606247,9409391
9812366,9711427
9903348,9712398
212374,5038
6253,9308335
9811316,9408384
1121,9904393
9702409,9609481
212020,104047
209299,105177
201071,9904480
110184,104038
9406304,9206214
6040,9310230
9804357,9408344
9902455,9804290
3154,9206218
111343,9609207
9601261,9510246
9912305,9701393
210323,104110
9909297,9705383
211334,9911395
111175,9901440
207374,102321
9702330,9504330
302008,106055
9806290,9503271
2041,9912227
106181,9604272
108077,9710270
210359,9808205
9412284,9304274
9801276,9503439
9705381,9402362
302173,206163
9805270,9702245
9712442,9509312
9329,9504312
11017,9908283
9903547,9903292
111144,8023
9911350,9309213
3180,9609395
105165,4074
9607414,9307201
201046,4043
102009,9311205
204191,9609381
302142,105170
302062,201289
9911490,9903355
9806452,9509408
9712489,9703428
9312238,9203216
9712252,9711261
205248,201219
3161,9904465
3238,9501287
211024,9610293
12087,9512396
208237,9508409
102132,9512336
109052,1095
210398,106034
9709365,9408282
202094,107291
9801395,9508321
1172,9308335
9612274,9506451
207121,6136
7018,6274
9703211,9607296
206061,4213
9812480,9812350
11054,5123
110363,9405342
204236,9909265
9606299,9308288
202124,108060
5196,9504324
9806286,9702330
9601300,9502318
9602371,9410384
7354,9909255
207315,9802379
8102,9706430
9705333,9412215
9803479,9612364
9809297,9508288
9708479,9603400
9504344,9407339
9705314,9502300
9801269,9702300
301185,201146
301131,6251
9710220,9307232
101126,9407287
209287,9408276
9911231,9811501
9706371,9603450
9510394,9402283
9710297,9503214
210142,104100
9803336,9706420
9207,9706450
9904489,9901433
10101,9702210
206211,8336
12020,9808456
9803318,9609512
6096,1327
8156,9408216
301267,9703367
12203,9403338
10251,9402288
2229,2009
104317,104106
9909404,9312359
201232,11310
209117,11251
9607237,9407351
9302236,9204205
9707480,9208254
2250,9910209
9808453,9701347
9701237,9502314
9907344,9703436
9510415,9210281
9807308,9801411
301278,9712392
9806462,9706249
207307,102313
103258,8222
201274,7289
112058,9712302
5064,9309223
207157,205261
9801229,9607379
103217,9411211
105229,105104
9606412,9511470
9904456,9804252
9910315,9905568
212136,9607379
109170,9309289
9909353,9704399
9711327,9710413
10326,9303241
107148,104034
9605412,9605340
201071,9701231
301141,202056
203189,9503303
10176,4143
203148,107081
204101,3323
9409376,9404204
10215,9612230
106095,9807492
9901284,9609207
9711268,9705235
9905233,9605431
9910351,9506473
9511288,9506328
9611306,9401266
9602262,9408290
2126,9408392
3232,9907496
11360,9812378
9307320,9209232
9803316,9705264
209165,9502348
9805335,9703278
9703287,9303238
104155,9358
9801337,9702380
211199,9906460
5318,9255
202125,9405237
